lat,lon,Address,Station_Name,Fuel Type
20.913726,-156.32293,810 Haiku Rd,Haiku Market,ELEC
47.011089,-122.896054,3939 Cleveland Ave.,AGR Olympia,ELEC
46.730022,-117.174229,150 E Spring St.,Avista Pullman,ELEC
47.670514,-117.103246,E. Mission Ave,Liberty Lake Park and Ride L2,ELEC
47.58002,-122.312203,2535 16th Ave S,North Beacon Hill,ELEC
47.659958,-117.423498,777 W. Spokane Falls Blvd,River Park Square,ELEC
19.622241,-155.039721,16-586 Old Volcano Rd,Keaau Shopping Center DCFC,ELEC
47.646364,-117.426718,926 S Monroe,Huckleberrys Natural Market,ELEC
47.740514,-117.413842,9107 N Country Homes Blvd,WA State Dept of Licensing,ELEC
47.672469,-117.083613,1421 N Meadowwood ste 200,Meadowwood Technology Campus,ELEC
33.800588,-118.283738,24501 S. Figueroa Street,JWPCP,ELEC
47.61541,-122.179484,616 120th Aveneue NE,LNI Bellevue 120th NE,ELEC
34.033257,-118.020892,1955 Workman Mill Rd.,Joint Administration Office,ELEC
46.180363,-119.188501,2901 Southridge Blvd,Kennewick,ELEC
46.994236,-120.549197,269-299 N Main St,Ellensburg,ELEC
47.673158,-117.360474,1810 N Greene BLDG 8,Spokane Community College,ELEC
47.675247,-117.464446,3410 W Fort George Wright Dr,SFCC,ELEC
47.655781,-117.423647,159 S Lincoln,Steam Plant Square,ELEC
41.693242,-86.228622,1400 E Angela Blvd,Notre Dame - Innovation Park,ELEC
40.828,-74.103,47 Kip Ave,Borough of Rutherford - Kip Parking Garage,ELEC
43.649708,-71.877581,774 Shem Valley Rd,Appalachian Mountain Club - Cardigan Lodge,ELEC
46.869524,-113.993472,201 E Front St,Park Place Garage,ELEC
41.810347,-71.409162,60 Dudley St,NATIONAL GRID RI HOSPITAL,ELEC
41.809939,-71.408877,101 Blackstone St,NATIONAL GRID WILLARD GARAGE,ELEC
41.927058,-71.795509,151 Pulaski Rd,NATIONAL GRID PULASKI PARK,ELEC
41.851778,-71.3972,175 Summit Ave,NATIONAL GRID MIRIAM HOSPITAL,ELEC
20.676287,-156.441591,4100 Wailea Alanui Dr,KEA LANI NEW STATION 2,ELEC
41.307063,-112.0248,1874 W 2700 N,MAVERIK MAVERIK 481 2,ELEC
41.034269,-74.037602,53 Park Ave Behind Borough Hall,BOPR BOROUGH HALL,ELEC
41.030706,-74.041254,18 Sulak Ln,BOPR SULAK,ELEC
41.035009,-74.033022,99 Berthoud St,BOPR BERTHOUD,ELEC
41.825871,-71.414555,32 Exchange Terrace,NATIONAL GRID UNION STATION,ELEC
40.968827,-76.600963,100 N Academy Ave,GEISINGER STATION3,ELEC
41.914531,-87.842204,Hemingway Dr,TRITON TRITON BLDG B,ELEC
38.852502,-77.044753,3 Aviation Cir,MWAA-DCA DCA GARAGEB #1,ELEC
44.06151,-70.394795,1211 Maine St,Ricker Memorial Library,ELEC
42.930765,-75.38053,115 W Main St,Village of Waterville - West Main Street,ELEC
39.213753,-76.879001,10901 Little Patuxent Pkwy,Howard Community College,ELEC
42.219323,-83.732229,4622 Runway Blvd,A & D Technology,ELEC
41.118471,-85.151785,620 W Coliseum Blvd,Quick Fill Propane,LPG
42.723775,-114.542875,1223 Main St W,Mr. Gas Travel Center,LPG
34.959119,-81.925603,500 E Daniel Morgan Ave,VBHCS SHOP2,ELEC
30.326535,-81.660161,100-170 W Bay St,76SLAURA NEW STATION 1,ELEC
40.106791,-83.13932,5600 Post Rd,DUBLIN FLEET REC CENTER,ELEC
41.919041,-85.973241,60100-60498 Decatur Rd,MIDWEST ENERGY MIDWEST 1,ELEC
37.770275,-121.959901,7051 Executive Pkwy,San Ramon Transit Center,ELEC
30.389393,-96.067859,9339 Hwy 6,MIDSOUTH CHARGE SYNERGY STATION,ELEC
34.098032,-118.34183,7009 Sunset Blvd,7009 Sunset Blvd,ELEC
39.572365,-97.63742,1621 E 6th St,Concordia Home Store,LPG
40.385504,-74.214535,1001 Wispering Way,HVA CHARGING HVA,ELEC
38.928065,-77.233868,8360 Greensboro Dr,RCUOA CHARGER ROTONDA 1,ELEC
40.774156,-111.981551,775 North terminal drive,SLC AIRPORT EMPLOYEE 4,ELEC
40.779384,-111.982885,475 North 3820 West,SLC AIRPORT ECONOMY 4,ELEC
40.779334,-111.982865,475 North 3820,SLC AIRPORT ECONOMY 1,ELEC
41.727445,-71.442164,700 Jefferson Blvd,NATIONAL GRID TF GREEN 1,ELEC
47.757824,-122.190681,Campus Way NE,UWB CASCADIA CC SOUTH DUAL 5,ELEC
26.403238,-80.114765,6000 Broken Sound Pkwy NW,ORANGETHEORY EV STATION 01,ELEC
47.614503,-122.201196,440 Bellevue Way NE,LINC SQUARE EXP LSS P2 106-107,ELEC
47.614311,-122.201051,424 104th Ave NE,LINC SQUARE EXP LSS P2 109-110,ELEC
47.614752,-122.200829,414 104th Ave NE,LINC SQUARE EXP LSS P2 100-101,ELEC
47.614649,-122.200751,500 Bellevue Way NE,LINC SQUARE EXP LSS P2 92-93,ELEC
40.450911,-74.379977,53 Obert St,SOUTH RIVER SOUTH RIVER 1,ELEC
37.899428,-122.318169,4911 Central Ave,San Francisco Estuary Institute,ELEC
38.59069614769226,-75.12804594113922,26909 Holts Landing Rd,Holts Landing State Park,ELEC
39.07167,-108.563984,502 Ouray Ave,Mesa County Public Library,ELEC
39.353249,-76.614846,313 Homeland Southway,Villages at Homeland,ELEC
38.938966,-76.955265,3807 Rhode Island Ave,Studio 3807,ELEC
41.785248,-70.916837,1 Negus Way,Quittacas Water Treatment Plant,ELEC
41.642965,-70.945723,256 Parker St,Parker Street Lot,ELEC
38.86225,-94.84376,1385 S Robinson Dr,City of Olathe - Public Works Department,CNG
42.905464,-87.940603,7500 South IKEA Way,IKEA - Oak Creek,ELEC
29.470821,-98.495972,300 W Olmos Dr,CPSE-SATX HEB OLMOS STAT1,ELEC
25.813939,-80.193629,90 NE 41st St,MUSEUM STATIONS MUSEUM ST3,ELEC
35.742977,-79.173734,304 Old Rock Springs Cemetery Rd Mary Hayes B,HOLMES PARK PITTSBORO 1,ELEC
38.99486,-77.02375,8455 Fenton St,CENTRAL CENTRAL 3,ELEC
42.624289,-71.363072,95 Drum Hill Rd,AutoFair Nissan - Chelmsford,ELEC
42.624289,-71.363072,95 Drum Hill Rd,AutoFair Nissan - Chelmsford,ELEC
42.281055,-71.650352,75 Otis St,Herb Chambers Nissan,ELEC
42.281055,-71.650352,75 Otis St,Herb Chambers Nissan,ELEC
32.762047,-97.167755,1200 Eastchase Pkwy,Murphy Express,E85
32.713574,-97.281136,3015 E Berry St,Murphy Express,E85
37.60757,-97.322348,1131 E 47th St S,Jump Start,E85
40.095792,-104.999656,6601 Aggregate Blvd,SVVSD GRAND VIEW ES 1,ELEC
39.164138,-86.525675,310 S Fess Ave,Indiana University - Henderson Garage,ELEC
44.86037,-93.306586,7915 Southtown Dr,KRAUS-ANDERSON SW SC1,ELEC
36.300992,-94.188324,5100 West JB Hunt Drive,SAGE5100 SAGE5100,ELEC
42.480193,-82.989293,25225 Schoenherr Rd,MEIJER STORES 306 WARREN 1,ELEC
38.988199,-77.098404,4935 St Elmo Ave,MCDOT-PARKING GARAGE 40,ELEC
38.981324,-77.096837,4841 Bethesda Ave,MCDOT-PARKING GARAGE57,ELEC
38.994311,-77.023441,876 Bonifant St,MCDOT-PARKING LOT29,ELEC
38.992092,-77.097204,8120 Woodmont Ave,MCDOT-PARKING GARAGE 35,ELEC
40.581432,-74.097694,1976 Hylan Blvd,Nissan of Staten Island,ELEC
32.288174,-80.9102,200 Fording Island Rd,Vaden Nissan of Hilton Head,ELEC
32.288174,-80.9102,200 Fording Island Rd,Vaden Nissan of Hilton Head,ELEC
43.426559,-88.218853,2665 W Washington St,Russ Darrow Nissan - West Bend,ELEC
38.776428,-77.18558,6570 Amherst Ave,Leckner Nissan - Springfield,ELEC
38.776428,-77.18558,6570 Amherst Ave,Leckner Nissan - Springfield,ELEC
29.725561,-98.089401,2077 IH-35 N,Nissan of New Braunfels,ELEC
29.725561,-98.089401,2077 IH-35 N,Nissan of New Braunfels,ELEC
29.454112,-95.234571,3485 FM 528 Rd,Nissan of Alvin,ELEC
29.454112,-95.234571,3485 FM 528 Rd,Nissan of Alvin,ELEC
30.484634,-97.807088,2121 S Bell Blvd,Cedar Park Nissan,ELEC
30.484634,-97.807088,2121 S Bell Blvd,Cedar Park Nissan,ELEC
33.77428,-84.296526,509 N McDonough St,DECATUR DOWN TOWN,ELEC
33.760116,-84.303466,499 Mead Rd,DECATUR OAKHURST,ELEC
42.479841,-82.989701,13355 E 10 Mile Rd,MEIJER STORES 306 WARREN 2,ELEC
37.285283,-121.977679,1570 W Campbell Ave,EVSP WALGREENS STORE 6585,ELEC
40.317114,-111.704306,1091 N State St,Fast Gas #5,LPG
40.107893,-75.324677,1100 E Main St,DJ Sunoco,LPG
36.741062,-108.169769,2707 E Main St,Circle W Sinclair,LPG
31.56243949828992,-102.8923779656067,3100 S Stockton Ave,WTG Fuels,LPG
42.718003,-84.603637,1340 S Waverly Rd,Dish Network,LPG
36.987807,-121.984498,1500 Soquel Dr,Union 76 - Oneto Enterprises,LPG
44.668958,-69.631047,677 Skowhegan Rd,Kennebec Valley Community College,ELEC
40.910066,-73.124122,50 Circle Rd,New York State Department of Environmental Conservation - Stony Brook,ELEC
44.541131,-68.423202,59 Franklin St,Merrill Park,ELEC
44.27958058417944,-68.32685116931152,19 Village Green Way,Village Green Way,ELEC
42.597053,-72.612113,160 Elm St,FRANKLIN COUNTY FCSO2,ELEC
37.91837758299537,-85.66139165612793,2499 Clermont Rd,Bernheim Arboretum & Research Forest,ELEC
38.230145,-85.703079,1707 Bardstown Rd,Safai Coffee Shop,ELEC
33.465106,-112.229023,1415 N 79th Ave,DC SOLAR XBS1726JC198504,ELEC
33.580056,-112.011169,Shea Park N Ride,DC SOLAR XBS1724JC198517,ELEC
33.684059,-112.023357,2425 E Deer Valley Dr,DC SOLAR XBS1722JC198516,ELEC
33.639578,-112.004436,16843 N 36th St,DC SOLAR XBS1720JC198532,ELEC
38.601385,-76.900302,50 Village St,CHARLES COUNTY P D BROWN 1,ELEC
34.010234,-84.578448,2321 Barrett Lakes Blvd,MOK STATION 01,ELEC
26.154304,-80.169102,1950 NW 22nd St,STN1 ARI HQ 1,ELEC
32.736796,-97.566723,13801 Walsh Ave,REPUBLIC PROP WALSH #1,ELEC
27.269824,-82.472343,4821 Clark Rd,SERVICE DRIVE DC FAST 01,ELEC
47.670332,-122.353606,601 N 59th St,ELUMINOCITY ZOO OTTER DB57,ELEC
42.883577,-85.769434,4249 Parkway PI Dr,SPRINGHILLSUITE SPRINGHILL-1,ELEC
47.597446,-122.330456,338 Weller St Bridge,DC CORRIDOR SEAHAWK 12A,ELEC
41.256878,-96.015792,University Dr S,PSG1 WEST GARAGE,ELEC
41.257968,-96.012211,6505 University Dr S,PSG1 LOT M,ELEC
25.783267,-80.390085,11897 NW 12th St,MIAMI-DADE DOLPHIN SINGLE1,ELEC
47.254518,-122.439253,923 Commerce St,PW PARKING PARK PLAZA 01,ELEC
47.251655,-122.437656,1301 Pacific Ave,PW PARKING PKG-PAC PLAZA,ELEC
39.758097,-105.008001,1615 Platte Street,UNICOPROPERTIES CIRCA 1,ELEC
39.957698,-86.146279,11610 N College Ave,IMPA IMPA HQ LVL2,ELEC
29.647258,-98.452392,21935 US-281,CPSE-SATX VIAGARAGE STAT2,ELEC
38.629306,-90.199997,1307-1399 Pine St,MOHISTORY STATION 1,ELEC
32.373068,-81.315957,810 N Laurel St,TruFlame Gas Co,LPG
32.740374,-81.632007,1006 S Main St,TruFlame Gas Co,LPG
33.79175,-84.386337,1360 W Peachtree St NE,MIDTOWN PLAZA MIDTOWN 163-164,ELEC
33.791365,-84.386874,1349 W Peachtree St NE,MIDTOWN PLAZA MIDTOWN117-118,ELEC
43.60114,-116.279156,7805 W Gratz Dr,LPCO DC FAST 01,ELEC
35.175335,-106.579531,5910 Holly Ave NE,SHS ALBUQUERQUE 5910HOLLY STAT1,ELEC
41.098397,-73.722646,1 American Ln,TS GAC 1,ELEC
42.238598,-85.59638,650 Trade Centre Way,THE HINMAN CO EAST,ELEC
35.097225,-106.566116,2100 Louisiana Blvd NE,WINROCK GARAGE GOODMAN ST1,ELEC
38.922767,-77.233504,1765 Greensboro Station Pl,BORO TOWER 1 NEW STATION 1,ELEC
33.514345,-86.819726,1200 6th Ave N,Alabama Power - Birmingham Headquarters,ELEC
33.632359,-87.053169,4250 Porter Rd SW,Alabama Power - Plant Miller Fleet Garage,ELEC
42.928003,-71.437425,1 Airport Rd,Manchester-Boston Regional Airport,ELEC
43.321979,-71.012308,100 Ten Rod Rd,Myhre Equine Clinic,ELEC
43.675387,-72.273738,1 Medical Center Dr,Dartmouth Hitchcock Medical Center,ELEC
43.622137,-71.599456,752 NH Route 104,Route 104 Diner,ELEC
39.267809,-76.618086,1899 Leadenhall St,Baltimore Gas & Electric - Spring Gardens,ELEC
39.3337,-76.754634,7210 Windsor Blvd,Baltimore Gas & Electric - Fleet Building,ELEC
33.69334,-111.923714,7215 E Silverstone Dr,SAN PORTALES SAN PORTALES 2,ELEC
40.434647,-104.996754,4055 Byrd Dr,MINIOFLOVELAND MINIOFLOVELAND,ELEC
35.211793,-80.861685,1916 Doggett St,DCC DECK PREFERRED PKNG,ELEC
33.764791,-84.387518,30 Ivan Allen Junior Blvd NE,Southern Company HQ 2,ELEC
37.838165,-122.300676,2000 Powell St,Tower at Emeryville,ELEC
33.859921,-118.281006,450 W Griffith St,Clean Energy - Los Angeles County Metropolitan Transportation Authority - Division 18,ELEC
37.411561,-121.976401,5455 Great America Pkwy,Office Building,ELEC
37.4143426,-122.0244467,701 1st Ave,Verizon,ELEC
38.901029,-77.042789,1850 I St NW,World Bank,ELEC
34.0973590799505,-117.3788299914017,261 S Lilac Ave,Rialto Unified School District,CNG
42.128867,-70.915764,1 Mackinlay Way,NATIONAL GRID ROCKLAND,ELEC
39.951393,-75.159694,15 S 12th Street,EAST MARKET 1100MARKET2,ELEC
28.251521,-82.716684,5915 Florida ave,CITY OF NPR CITY HALL EVSE,ELEC
47.042642,-124.170682,78 SR 115,QBRC QBRC 1,ELEC
40.764635,-111.84249,215 Central Campus Dr,UOFU LASSONDE SOUTH,ELEC
40.764676,-111.842516,1700 Student Life Way,UOFU LASSONDE NORTH,ELEC
39.278656,-74.575488,840 Central Ave,Ocean City - City Hall,ELEC
32.920767,-83.708842,4765 Riverside Dr,Jet Food Stores of Georgia #92,ELEC
40.54033,-105.097178,3425 S Shields St,Mountain States Building Services,ELEC
34.415081,-118.524156,22122 Soledad Canyon Rd,Santa Clarita Metrolink Station,ELEC
35.395072,-97.564658,7000 S May Ave,OnCue Express #127,E85
32.932816,-97.312708,3100 Golden Triangle Blvd,RaceTrac #2362,E85
32.565578,-93.728792,3645 Benton Rd,RaceWay #6935,E85
44.425311,-69.007292,7 Beaver St,Beaver Street Parking Lot,ELEC
44.905548,-66.985371,22 Washington St,Eastport - City Hall,ELEC
36.151891,-95.963584,1924 E 6th St,Francis Energy,ELEC
42.340142,-71.581792,38 Boston Post Rd W,NATIONAL GRID MARLBOROUGH 99,ELEC
42.179301,-71.87158,826 US-20,NATIONAL GRID CHILIS AUBURN,ELEC
42.181028,-71.868379,791 MA-12,NATIONAL GRID AUBURN 99,ELEC
40.017646,-105.283488,Morrison Alley,WEST PEARL WP ALLEY,ELEC
35.777973,-78.645687,223 S West St,DILLON STATION STATION1,ELEC
43.265556,-71.997637,67 Pleasant View Rd,Rosewood Country Inn,ELEC
26.511947,-81.862048,15875 S Tamiami Trail,ELEC STATIONS STATION 01,ELEC
39.191433,-106.817755,427 Rio Grande Pl,CITY OF ASPEN RIO GRANDE L2 2,ELEC
42.555013,-71.447943,333 Concord Rd,NATIONAL GRID WESTFORD 99,ELEC
42.049264,-87.687086,1718 Oak Ave,E CAR 1007 CHURCH,ELEC
45.487226,-122.638413,2727 SE Raymond Street,EV4 Oregon Office,ELEC
45.457061,-123.844996,"Ivy Avenue & 2nd Street,",Tillamook,ELEC
36.546493,-119.434828,41646 Rd 62,Family Tree Farms,ELEC
42.168057,-87.922466,1550 Deerfield Pkwy,WOODMAN'S BG EAST,ELEC
30.192647,-97.714329,4200 Smith School Dr,AUSTIN HQ STATION 1,ELEC
45.000535,-93.277189,2117 West River Rd N,PUBLIC STATIONS MPLS PARK & REC,ELEC
40.822785,-91.13935,3001 Winegard Dr,Catfish Bend Casino,ELEC
38.965274,-75.795182,13039 Greensboro Rd,Alliance AutoGas - Kinnamon's Tire Service,LPG
45.685232,-111.045751,510 N 7th Ave,RSVP Motel,ELEC
40.571875,-111.895076,213 Civic Center Dr,CITY CENTER NEW STATION 1,ELEC
42.150993,-71.500492,196 MA-16,NATIONAL GRID MILFORD 99,ELEC
38.901245,-104.76956,4740 Flintridge Dr.,CHARGING FLINTRIDGE ST2,ELEC
45.643429,-122.704219,3103 NW Lower River Rd,PORT VANCOUVER ADMIN,ELEC
39.952751,-86.006843,11400 IKEA Way,IKEA - Fishers,ELEC
35.82114,-78.859447,2074 Geddy House Ln,WEINSTEIN CARPENTER1,ELEC
37.684303,-77.591203,11401 Old Nuckols Rd,WEINSTEIN ADDISON1,ELEC
35.301694,-108.107741,NM-412,NEW MEX.ST. PKS BLUEWATERLAKE,ELEC
33.766378,-112.111884,31113 N North Valley Pkwy,NOVA NV NOVA 1,ELEC
33.786336,-84.38443,1170 Crescent Ave NE,PROSCENIUM STATION 1,ELEC
35.857658,-78.89673,1200 Pickett Branch Rd,WEINSTEIN TRIANGLE1,ELEC
33.914857,-84.338821,4700 Ashford Dunwoody road,ASHFORD GREEN ASHFORD GREEN 1,ELEC
39.533879,-105.071462,D Loop,CHATFIELD PARK OFFICE 1,ELEC
36.055033,-79.079333,1990 NC 86 S,Sheetz Store #647,E85
44.21918,-93.562606,437 E Main St,Phil Mart,E85
44.881703,-93.886269,313 Shimmcor St,Casey's General Store,E85
45.065446,-93.908094,175 Nelson Blvd,Casey's General Store,E85
47.228695,-93.517337,302 SE 7th Ave,Casey's General Store,E85
45.610826,-94.181207,1802 8th Ave NW,Casey's General Store,E85
45.298507,-96.431024,1080 Highway 12,Casey's General Store,E85
44.030662,-91.62195,952 Mankato Ave,Severson Sinclair,E85
44.941603,-93.246992,3333 Cedar Ave S,Winner - Cedar Ave,E85
43.924441,-93.946119,310 MN 22 S,Central Farm Service,E85
45.380488,-92.87253,29905 Shoquist Ln,Casey's General Store,E85
45.39847,-92.982785,31105 Forest Blvd,Casey's General Store,E85
42.486013,-83.148386,514 S Lafayette Ave,ROCTR1 NEW STATION 4,ELEC
42.488217,-83.146078,212 S Center St,ROCTR1 NEW STATION 3,ELEC
42.488226,-83.145827,300 S Center St,ROCTR1 NEW STATION 1,ELEC
39.278692,-74.575608,411 E 9th St,CITY HALL 01 CITY HALL 01,ELEC
27.73125,-97.429745,5352 Ayers St,City of Corpus Christi,CNG
34.197286,-79.683083,4019 E Palmetto St,RaceWay #6954,E85
30.661665,-96.302556,4300 Boonville Rd,Stripes Store #2474,E85
39.62684,-104.830065,Park Office Access,CHERRY CREEK PARK OFFICE,ELEC
39.944341,-74.070951,21A Hancock Ave,SEASIDE HEIGHTS SEASIDE PH. 2A,ELEC
42.31371,-71.792148,81 Assumption Ave,NATIONAL GRID QUINSIGAMOND 2,ELEC
42.315882,-71.795169,20 Marland Rd,NATIONAL GRID QUINSIGAMOND CC,ELEC
42.251498,-71.820203,1 Hawthorne St,NATIONAL GRID SUSTAINABILITY,ELEC
33.005346,-96.65614,3100 E. Plano Pkwy,ONeil Digital Solutions,ELEC
41.378124,-73.475593,5c Sugar Hollow Rd,WHOLE FOODS MKT DANBURY ST2,ELEC
36.217579,-115.249624,7011 W Cheyenne Ave,MOUNTAINVIEW1 STATION 2,ELEC
33.881276,-84.294262,Parking Lot adjacent to bldg 105,CDC CHEV01 & 02,ELEC
35.486347,-120.666102,6950 El Camino Real,Rabobank,ELEC
37.473005,-119.636116,1122 Highway 41,Tenaya Lodge,ELEC
43.614244,-70.278596,929 Highland Ave,City of South Portland - Municipal Services Facility,ELEC
42.250834,-76.838332,4049 Watkins Rd,Town of Veteran,ELEC
39.169397,-76.811526,7070 Samuel Morse Dr,Columbia Gateway - Medical Center,ELEC
32.958821,-105.744106,404 Burro Ave,Otero County Electric Co-op,ELEC
48.995057,-100.052525,10939 Highway 281,International Peace Garden - Interpretive Center,ELEC
48.977701,-100.335949,2 Lake Metigoshe State Park,Lake Metigoshe State Park,ELEC
36.217492,-79.554133,7360 Brooks Bridge Rd,Grove Winery,ELEC
41.742975,-72.722829,425 Oakwood Ave,Charter Oak International Academy,ELEC
38.925025,-76.906358,6401 Forest Rd,Cheverly Town Park,ELEC
37.414457,-122.07705,1401 N Shoreline Blvd,Computer History Museum,ELEC
35.910497,-78.787751,8200 Stonebrook Terrace,WEINSTEIN BRIER1,ELEC
33.910947,-84.353575,5730-5736 Peachtree Dunwoody Rd,ORANGE STATIONS NORTHSIDE EV1,ELEC
33.910911,-84.353545,5730 Peachtree Dunwoody Rd,ORANGE STATIONS NORTHSIDE EV2,ELEC
39.686302,-104.939103,1660 S Albion St,TOWER 1660 ALBION ST1,ELEC
42.619959,-71.259862,391 Main St,NATIONAL GRID 99 TEWKSBURY,ELEC
42.454463,-71.672645,Thayer Memorial Dr,NATIONAL GRID LANCASTER,ELEC
36.393098,-80.786257,150 Charlestowne Dr,HAMPTON  INN SUITES DOBSON,ELEC
42.966621,-85.666134,140 Bostwick Ave NE,GRCC BOSTICK STUD 1,ELEC
42.965785,-85.665817,140 Bostwick Ave,GRCC BOSTWICK STAFF1,ELEC
32.7314664,-97.318036,1201 Evans Ave,ConnexFW,ELEC
40.792351,-124.176307,1650 Albee St,Caltrans - District 1,ELEC
38.574737,-121.493583,1120 N St,Caltrans - Headquarters,ELEC
34.187004,-118.395935,6415 Agnes Ave.,Milan Capital Management,ELEC
47.754851,-122.155601,13780 NE 175th St,BLOCK C LOT 8 STARBUCKS WOODI,ELEC
40.455916,-109.52307,251 E Main St,RAINBOW MAN DINOSAUR INN,ELEC
34.106957,-117.382616,660 W. Foothill Blvd,WSS,ELEC
39.927843,-105.789359,22 Second St,TOWN OF FRASER THE FOUNDRY,ELEC
47.675309,-122.205499,131 Kirkland Avenue,THE101 EV STATION 01,ELEC
33.831218,-84.3325,1400 Tullie Rd NE,CHOA CHOA EV P1,ELEC
34.097969,-118.358974,7758 W Sunset Blvd,7758 W Sunset,ELEC
41.758754,-72.741204,50 S Main St,West Hartford - Town Hall,ELEC
39.587646,-76.06503,1825 Perryville Rd,Royal Farms #267,E85
39.97176956046867,-104.7488912446747,5112 E Bromley Ln,Kum & Go #939,E85
35.375523,-80.720205,611 Blue Sky Dr,WEINSTEIN CONCORD1,ELEC
47.545075,-122.008911,1460 NE Hawthorne Street,ESSEX HIGHLANDS,ELEC
40.669712,-111.88779,4735 S State St,BMW MURRAY UTAH STATION 01,ELEC
34.186875,-118.500468,16851 Victory Blvd,16851 Victory Blvd,ELEC
34.160626,-118.448639,4940 Van Nuys Blvd,4940 Van Nuys Blvd,ELEC
34.202868,-118.571272,7255 Winnetka Ave,7255 Winnetka Ave,ELEC
42.364693,-71.256481,415 South St,520106-Brandeis Gosman Center,ELEC
34.246052,-118.418667,9711 Laural Canyon Blvd,9711 Laurel Canyon Blvd,ELEC
45.324057,-122.570489,19600 S Molalla Ave.,Clackamas Community College ITC,ELEC
34.053279,-118.440145,1547 Westwood Blvd,1547 Westwood Blvd,ELEC
34.147195,-118.364028,4245 Lankershim Blvd,4245 Lankershim Blvd,ELEC
34.261249,-118.467125,10432 Sepulveda,10432 Sepulveda,ELEC
34.042184,-118.460902,11901 Santa Monica Blvd,11901 Santa Monica Blvd,ELEC
29.504968,-98.7069,6939 W Loop 1604 N,City of San Antonio,LPG
29.410669,-98.388721,1318 SE Loop 410,City of San Antonio,LPG
38.193646,-77.508725,8533 Jefferson Davis Hwy,Sheetz Store #545,E85
41.756159,-87.624071,7601 S State St,Mobil - S & J,E85
33.05593,-96.69541,6005 Central Expy,Murphy Express,E85
33.70876,-117.988709,17472 Beach Blvd,Pearson Fuels - Chevron,E85
29.677409,-98.060201,1687 S Highway 46,Fischer's Market,E85
43.349457,-83.859128,6595 Dixie Hwy,Speedway #8723,E85
34.042224,-118.252695,120 E 8th St,120 E 8th St,ELEC
34.025824,-118.286487,3182 McClintock Ave,3182 McClintock Ave,ELEC
39.016853,-99.889806,516 S 1st St,Wakeeney CNG,CNG
35.066943,-85.074911,9198 Integra Hills Lane,Integra Hills (Location 1),ELEC
35.068252,-85.073931,9198 Integra Hills Lane,Integra Hills (Location 2),ELEC
40.812802,-91.162557,614 W Agency Rd,Menards,LPG
38.821694,-94.518595,800 E Markey Pkwy,Menards,LPG
41.571007,-87.633775,17545 S Halsted St,Menards,LPG
37.788816,-90.441226,1280 Maple St,Menards,LPG
36.60768315704031,-93.22736239154052,801 Birch St,Menards,LPG
39.042168,-94.338757,4101 S Little Blue Pkwy,Menards,LPG
39.2555733855875,-94.6228922857666,3701 NW 90th St,Menards,LPG
44.271285,-105.48673,1051 E Lakeway Rd,Menards,LPG
42.365209,-71.175904,150 Arsenal st.,EUM EUM 1 DUAL,ELEC
39.75136,-104.993421,1875 Lawrence St,UNICOPROPERTIES 1875 LAWRENCE,ELEC
40.730666,-74.539645,225 US-202,OLDE MILL INN 1 OLDE MILL INN,ELEC
40.28219,-111.719711,815 College Dr,UVU PARKING L6,ELEC
40.279505,-111.729414,1518 1000 S,UVU PARKING W2,ELEC
40.279341,-111.714516,785 W 1000 S,UVU PARKING GARAGE,ELEC
40.278777,-111.70941,601 College Dr,UVU PARKING M23,ELEC
39.092634,-76.709067,317 Nevada Ave,NOVUS ODENTON NEW STATION 1,ELEC
42.332608,-83.047939,1001 Woodward Ave,BEDROCK NEW STATION 1,ELEC
39.12085,-77.205034,10201 Washingtonian Blvd,WASH PERSONAL 1 SPACE 6,ELEC
47.537361,-122.638913,614 Divison Street,KITSAP COUNTY KITSAP CRTHSE,ELEC
33.760294,-84.361704,100 Montag Cir,MARIPOSA MARIPOSA EV1,ELEC
41.871161,-87.632675,801 S Financial Pl,ALTA ROOSEVELT SECOND FLOOR,ELEC
45.594972,-95.878988,46352 MN-329,University of Minnesota - Morris,ELEC
38.774076,-90.490225,1020 S 5th St,MotoMart,E85
35.682623,-85.774901,200 W Morford St,McMinnville Electric System - Main Building,ELEC
39.168759,-76.811733,7065 Samuel Morse Dr,Laureate Education Inc,ELEC
39.29255,-76.61355,301 Saint Paul Pl,Mercy Medical Center - Bunting Garage,ELEC
30.261602,-97.719623,2025 E 7th St,7EAST 7EAST1,ELEC
38.93208,-76.994702,3415 8th Street NE,EAC CHARGER MONROE ST,ELEC
42.052587,-71.075106,99 Belmont St,NATIONAL GRID EASTON 99,ELEC
41.718496,-71.478938,403 East Ave,NATIONAL GRID KOHLS WARWICK,ELEC
35.73965,-78.814925,1000 Autopark Blvd,JLR CARY LEITH 1 - FRONT,ELEC
36.071506,-115.128371,1705 NV-562,DC SOLAR XSC172XFC175845,ELEC
33.737956,-112.103889,27995 N North Valley Pkwy,SONORAN TRAILS STATION 2,ELEC
47.471546,-122.232002,923 Powell Ave SW,BLACKRIVER JSH DUAL #1,ELEC
33.352151,-111.696836,105 N Beebe St,REALTY SERVCES REALTY ST1,ELEC
29.492152,-98.552973,4545 Fredericksburg Rd,CPSE-SATX WONDERLAND ST 5,ELEC
40.446709,-83.901702,6964 OH-235,HTM HTM STATION 1,ELEC
26.051498,-80.113195,6001 N Ocean Drive,ROTO SOUTH TOWER 01,ELEC
